station_id,variable,flag_type,count,percentage
2793,snw_dpth,streak,0,0.0
2793,temp,gap,2,0.02
2793,tmin,gap,0,0.0
2793,tmax,gap,0,0.0
2793,precip,gap,0,0.0
2793,snw_dpth,gap,0,0.0
2793,temp,climatological,2,0.02
2793,tmin,climatological,0,0.0
2793,tmax,climatological,0,0.0
2793,precip,climatological,0,0.0
2793,temp,inttemp_tas_basic,2,0.02
2793,tmax,inttemp_tas_basic,2,0.02
2793,tmin,inttemp_tas_basic,2,0.02
2793,temp,inttemp_tas_spike,2,0.02
2793,tmax,inttemp_tas_spike,2,0.02
2793,tmin,inttemp_tas_spike,2,0.02
2793,temp,inttemp_tas_lag,0,0.0
2793,tmax,inttemp_tas_lag,0,0.0
2793,tmin,inttemp_tas_lag,0,0.0
2793,snw_fall,inttemp_snow_warm,156,1.74
2793,snw_dpth,inttemp_snow_warm,95,1.06
2793,snw_fall,inttemp_snw_fall_depth,0,0.0
2793,snw_dpth,inttemp_snw_fall_depth,0,0.0
2793,snwd_prev,inttemp_snw_fall_depth,0,0.0
2793,snw_fall,inttemp_snow_precip,0,0.0
2793,snw_dpth,inttemp_snow_precip,0,0.0
2793,precip,inttemp_snow_precip,0,0.0
2793,snwd_prev,inttemp_snow_precip,0,0.0
2794,temp,naught,0,0.0
2794,tmin,naught,0,0.0
2794,tmax,naught,0,0.0
2794,precip,naught,0,0.0
2794,snw_fall,naught,0,0.0
2794,snw_dpth,naught,0,0.0
2794,temp,range,0,0.0
2794,tmin,range,0,0.0
2794,tmax,range,0,0.0
2794,precip,range,19,0.23
2794,snw_fall,range,0,0.0
2794,snw_dpth,range,0,0.0
2794,temp,duplicate_years,0,0.0
2794,temp,duplicate_months_within_year,0,0.0
2794,temp,duplicate_months_across_years,0,0.0
2794,tmin,duplicate_years,0,0.0
2794,tmin,duplicate_months_within_year,0,0.0
2794,tmin,duplicate_months_across_years,0,0.0
2794,tmax,duplicate_years,0,0.0
2794,tmax,duplicate_months_within_year,0,0.0
2794,tmax,duplicate_months_across_years,0,0.0
2794,precip,duplicate_years,0,0.0
2794,precip,duplicate_months_within_year,0,0.0
2794,precip,duplicate_months_across_years,0,0.0
2794,snw_fall,duplicate_years,0,0.0
2794,snw_fall,duplicate_months_within_year,0,0.0
2794,snw_fall,duplicate_months_across_years,0,0.0
2794,snw_dpth,duplicate_years,0,0.0
2794,tmin_tmax,tmax_tmin_month_equal,0,0.0
2794,temp,missing,566,6.85
2794,tmin,missing,3509,42.45
2794,tmax,missing,3509,42.45
2794,precip,missing,1492,18.05
2794,snw_fall,missing,226,5.88
2794,snw_dpth,missing,244,6.35
2794,temp,streak,0,0.0
2794,tmin,streak,0,0.0
2794,tmax,streak,8,0.1
2794,precip,streak,0,0.0
2794,snw_fall,streak,0,0.0
2794,snw_dpth,streak,0,0.0
2794,temp,gap,0,0.0
2794,tmin,gap,0,0.0
2794,tmax,gap,0,0.0
2794,precip,gap,0,0.0
2794,snw_dpth,gap,0,0.0
2794,temp,climatological,0,0.0
2794,tmin,climatological,0,0.0
2794,tmax,climatological,0,0.0
2794,precip,climatological,2,0.02
2794,temp,inttemp_tas_basic,0,0.0
2794,tmax,inttemp_tas_basic,0,0.0
2794,tmin,inttemp_tas_basic,0,0.0
2794,temp,inttemp_tas_spike,0,0.0
2794,tmax,inttemp_tas_spike,0,0.0
2794,tmin,inttemp_tas_spike,0,0.0
2794,temp,inttemp_tas_lag,0,0.0
2794,tmax,inttemp_tas_lag,0,0.0
2794,tmin,inttemp_tas_lag,0,0.0
2794,snw_fall,inttemp_snow_warm,171,2.07
2794,snw_dpth,inttemp_snow_warm,120,1.45
2794,snw_fall,inttemp_snw_fall_depth,3,0.04
2794,snw_dpth,inttemp_snw_fall_depth,3,0.04
2794,snwd_prev,inttemp_snw_fall_depth,3,0.04
2794,snw_fall,inttemp_snow_precip,5,0.06
2794,snw_dpth,inttemp_snow_precip,0,0.0
2794,precip,inttemp_snow_precip,5,0.06
2794,snwd_prev,inttemp_snow_precip,0,0.0
2797,temp,naught,0,0.0
2797,tmin,naught,0,0.0
2797,tmax,naught,0,0.0
2797,precip,naught,0,0.0
2797,snw_fall,naught,0,0.0
2797,snw_dpth,naught,0,0.0
2797,temp,range,0,0.0
2797,tmin,range,0,0.0
2797,tmax,range,19,0.14
2797,precip,range,0,0.0
2797,snw_fall,range,0,0.0
2797,snw_dpth,range,0,0.0
2797,temp,duplicate_years,0,0.0
2797,temp,duplicate_months_within_year,0,0.0
2797,temp,duplicate_months_across_years,0,0.0
2797,tmin,duplicate_years,0,0.0
2797,tmin,duplicate_months_within_year,0,0.0
2797,tmin,duplicate_months_across_years,0,0.0
2797,tmax,duplicate_years,0,0.0
2797,tmax,duplicate_months_within_year,0,0.0
2797,tmax,duplicate_months_across_years,0,0.0
2797,precip,duplicate_years,0,0.0
2797,precip,duplicate_months_within_year,0,0.0
2797,precip,duplicate_months_across_years,0,0.0
2797,snw_fall,duplicate_years,0,0.0
2797,snw_fall,duplicate_months_within_year,0,0.0
2797,snw_fall,duplicate_months_across_years,0,0.0
2797,snw_dpth,duplicate_years,0,0.0
2797,tmin_tmax,tmax_tmin_month_equal,0,0.0
2797,temp,missing,2402,17.91
2797,tmin,missing,5452,40.65
2797,tmax,missing,5448,40.62
2797,precip,missing,5891,43.92
2797,snw_fall,missing,0,
2797,snw_dpth,missing,0,
2797,temp,streak,0,0.0
2797,tmin,streak,0,0.0
2797,tmax,streak,0,0.0
2797,precip,streak,967,7.21
2797,snw_fall,streak,0,0.0
2797,snw_dpth,streak,193,1.44
2797,temp,gap,0,0.0
2797,tmin,gap,0,0.0
2797,tmax,gap,8,0.06
2797,precip,gap,0,0.0
2797,snw_dpth,gap,0,0.0
2797,temp,climatological,0,0.0
2797,tmin,climatological,0,0.0
2797,tmax,climatological,9,0.07
2797,precip,climatological,1,0.01
2797,temp,inttemp_tas_basic,0,0.0
2797,tmax,inttemp_tas_basic,0,0.0
2797,tmin,inttemp_tas_basic,0,0.0
2797,temp,inttemp_tas_spike,16,0.12
2797,tmax,inttemp_tas_spike,16,0.12
2797,tmin,inttemp_tas_spike,16,0.12
2797,temp,inttemp_tas_lag,0,0.0
2797,tmax,inttemp_tas_lag,0,0.0
2797,tmin,inttemp_tas_lag,0,0.0
2797,snw_fall,inttemp_snow_warm,0,0.0
2797,snw_dpth,inttemp_snow_warm,0,0.0
2797,snw_fall,inttemp_snw_fall_depth,0,0.0
2797,snw_dpth,inttemp_snw_fall_depth,0,0.0
2797,snwd_prev,inttemp_snw_fall_depth,0,0.0
2797,snw_fall,inttemp_snow_precip,0,0.0
2797,snw_dpth,inttemp_snow_precip,0,0.0
2797,precip,inttemp_snow_precip,0,0.0
2797,snwd_prev,inttemp_snow_precip,0,0.0
2798,temp,naught,0,0.0
2798,tmin,naught,0,0.0
2798,tmax,naught,0,0.0
2798,precip,naught,0,0.0
2798,snw_fall,naught,0,0.0
2798,snw_dpth,naught,0,0.0
2798,temp,range,0,0.0
2798,tmin,range,0,0.0
2798,tmax,range,0,0.0
2798,precip,range,0,0.0
2798,snw_fall,range,0,0.0
2798,snw_dpth,range,0,0.0
2798,temp,duplicate_years,0,0.0
2798,temp,duplicate_months_within_year,0,0.0
2798,temp,duplicate_months_across_years,0,0.0
2798,tmin,duplicate_years,0,0.0
2798,tmin,duplicate_months_within_year,0,0.0
2798,tmin,duplicate_months_across_years,0,0.0
2798,tmax,duplicate_years,0,0.0
2798,tmax,duplicate_months_within_year,0,0.0
2798,tmax,duplicate_months_across_years,0,0.0
2798,precip,duplicate_years,0,0.0
2798,precip,duplicate_months_within_year,0,0.0
2798,precip,duplicate_months_across_years,0,0.0
2798,snw_fall,duplicate_years,0,0.0
2798,snw_fall,duplicate_months_within_year,0,0.0
2798,snw_fall,duplicate_months_across_years,0,0.0
2798,snw_dpth,duplicate_years,0,0.0
2798,tmin_tmax,tmax_tmin_month_equal,0,0.0
2798,temp,missing,1647,14.67
2798,tmin,missing,4749,42.29
2798,tmax,missing,4799,42.74
2798,precip,missing,4894,43.58
2798,snw_fall,missing,0,
2798,snw_dpth,missing,0,
2798,temp,streak,0,0.0
2798,tmin,streak,0,0.0
2798,tmax,streak,0,0.0
2798,precip,streak,5,0.04
2798,snw_fall,streak,0,0.0
2798,snw_dpth,streak,0,0.0
2798,temp,gap,0,0.0
2798,tmin,gap,0,0.0
2798,tmax,gap,0,0.0
2798,precip,gap,0,0.0
2798,snw_dpth,gap,0,0.0
2798,temp,climatological,0,0.0
2798,tmin,climatological,1,0.01
2798,tmax,climatological,0,0.0
2798,precip,climatological,2,0.02
2798,temp,inttemp_tas_basic,0,0.0
2798,tmax,inttemp_tas_basic,0,0.0
2798,tmin,inttemp_tas_basic,0,0.0
2798,temp,inttemp_tas_spike,0,0.0
2798,tmax,inttemp_tas_spike,0,0.0
2798,tmin,inttemp_tas_spike,0,0.0
2798,temp,inttemp_tas_lag,0,0.0
2798,tmax,inttemp_tas_lag,0,0.0
2798,tmin,inttemp_tas_lag,0,0.0
2798,snw_fall,inttemp_snow_warm,0,0.0
2798,snw_dpth,inttemp_snow_warm,0,0.0
2798,snw_fall,inttemp_snw_fall_depth,0,0.0
2798,snw_dpth,inttemp_snw_fall_depth,0,0.0
2798,snwd_prev,inttemp_snw_fall_depth,0,0.0
2798,snw_fall,inttemp_snow_precip,0,0.0
2798,snw_dpth,inttemp_snow_precip,0,0.0
2798,precip,inttemp_snow_precip,0,0.0
2798,snwd_prev,inttemp_snow_precip,0,0.0
2799,temp,naught,0,0.0
2799,tmin,naught,0,0.0
2799,tmax,naught,0,0.0
2799,precip,naught,0,0.0
2799,snw_fall,naught,0,0.0
2799,snw_dpth,naught,0,0.0
2799,temp,range,0,0.0
2799,tmin,range,0,0.0
2799,tmax,range,34,1.22
2799,precip,range,1,0.04
2799,snw_fall,range,20,0.72
2799,snw_dpth,range,0,0.0
2799,temp,duplicate_years,0,0.0
2799,temp,duplicate_months_within_year,0,0.0
2799,temp,duplicate_months_across_years,0,0.0
2799,tmin,duplicate_years,0,0.0
2799,tmin,duplicate_months_within_year,0,0.0
2799,tmin,duplicate_months_across_years,0,0.0
2799,tmax,duplicate_years,0,0.0
2799,tmax,duplicate_months_within_year,0,0.0
2799,tmax,duplicate_months_across_years,0,0.0
2799,precip,duplicate_years,0,0.0
2799,precip,duplicate_months_within_year,0,0.0
2799,precip,duplicate_months_across_years,0,0.0
2799,snw_fall,duplicate_years,0,0.0
2799,snw_fall,duplicate_months_within_year,0,0.0
2799,snw_fall,duplicate_months_across_years,0,0.0
2799,snw_dpth,duplicate_years,0,0.0
2799,tmin_tmax,tmax_tmin_month_equal,0,0.0
2799,temp,missing,502,17.99
2799,tmin,missing,511,18.31
2799,tmax,missing,484,17.34
2799,precip,missing,367,13.15
2799,snw_fall,missing,110,4.34
2799,snw_dpth,missing,110,4.34
2799,temp,streak,0,0.0
2799,tmin,streak,0,0.0
2799,tmax,streak,0,0.0
2799,precip,streak,0,0.0
2799,snw_fall,streak,0,0.0
2799,snw_dpth,streak,0,0.0
2799,temp,gap,1,0.04
2799,tmin,gap,0,0.0
2799,tmax,gap,4,0.14
2799,precip,gap,0,0.0
2799,snw_dpth,gap,0,0.0
2799,temp,climatological,2,0.07
2799,tmin,climatological,1,0.04
2799,tmax,climatological,0,0.0
2799,precip,climatological,0,0.0
2799,temp,inttemp_tas_basic,0,0.0
2799,tmax,inttemp_tas_basic,0,0.0
2799,tmin,inttemp_tas_basic,0,0.0
2799,temp,inttemp_tas_spike,1,0.04
2799,tmax,inttemp_tas_spike,1,0.04
2799,tmin,inttemp_tas_spike,1,0.04
2799,temp,inttemp_tas_lag,0,0.0
2799,tmax,inttemp_tas_lag,0,0.0
2799,tmin,inttemp_tas_lag,0,0.0
2799,snw_fall,inttemp_snow_warm,190,6.81
2799,snw_dpth,inttemp_snow_warm,80,2.87
2799,snw_fall,inttemp_snw_fall_depth,10,0.36
2799,snw_dpth,inttemp_snw_fall_depth,10,0.36
2799,snwd_prev,inttemp_snw_fall_depth,10,0.36
2799,snw_fall,inttemp_snow_precip,110,3.94
2799,snw_dpth,inttemp_snow_precip,8,0.29
2799,precip,inttemp_snow_precip,116,4.16
2799,snwd_prev,inttemp_snow_precip,8,0.29
2800,temp,naught,0,0.0
2800,tmin,naught,0,0.0
2800,tmax,naught,0,0.0
2800,precip,naught,0,0.0
2800,snw_fall,naught,0,0.0
2800,snw_dpth,naught,0,0.0
2800,temp,range,0,0.0
2800,tmin,range,1,0.01
2800,tmax,range,0,0.0
2800,precip,range,5,0.07
2800,snw_fall,range,0,0.0
2800,snw_dpth,range,0,0.0
2800,temp,duplicate_years,0,0.0
2800,temp,duplicate_months_within_year,0,0.0
2800,temp,duplicate_months_across_years,0,0.0
2800,tmin,duplicate_years,0,0.0
2800,tmin,duplicate_months_within_year,0,0.0
2800,tmin,duplicate_months_across_years,0,0.0
2800,tmax,duplicate_years,0,0.0
2800,tmax,duplicate_months_within_year,0,0.0
2800,tmax,duplicate_months_across_years,0,0.0
2800,precip,duplicate_years,0,0.0
2800,precip,duplicate_months_within_year,0,0.0
2800,precip,duplicate_months_across_years,0,0.0
2800,snw_fall,duplicate_years,0,0.0
2800,snw_fall,duplicate_months_within_year,0,0.0
2800,snw_fall,duplicate_months_across_years,0,0.0
2800,snw_dpth,duplicate_years,0,0.0
2800,tmin_tmax,tmax_tmin_month_equal,0,0.0
2800,temp,missing,464,6.73
2800,tmin,missing,3675,53.33
2800,tmax,missing,3674,53.32
2800,precip,missing,1296,18.81
2800,snw_fall,missing,39,1.69
2800,snw_dpth,missing,45,1.95
2800,temp,streak,0,0.0
2800,tmin,streak,0,0.0
2800,tmax,streak,5,0.07
2800,precip,streak,10,0.15
2800,snw_fall,streak,0,0.0
2800,snw_dpth,streak,0,0.0
2800,temp,gap,0,0.0
2800,tmin,gap,0,0.0
2800,tmax,gap,1,0.01
2800,precip,gap,0,0.0
2800,snw_dpth,gap,0,0.0
2800,temp,climatological,0,0.0
2800,tmin,climatological,0,0.0
2800,tmax,climatological,0,0.0
2800,precip,climatological,3,0.04
2800,temp,inttemp_tas_basic,0,0.0
2800,tmax,inttemp_tas_basic,0,0.0
2800,tmin,inttemp_tas_basic,0,0.0
2800,temp,inttemp_tas_spike,2,0.03
2800,tmax,inttemp_tas_spike,2,0.03
2800,tmin,inttemp_tas_spike,2,0.03
2800,temp,inttemp_tas_lag,0,0.0
2800,tmax,inttemp_tas_lag,0,0.0
2800,tmin,inttemp_tas_lag,0,0.0
2800,snw_fall,inttemp_snow_warm,19,0.28
2800,snw_dpth,inttemp_snow_warm,20,0.29
2800,snw_fall,inttemp_snw_fall_depth,0,0.0
2800,snw_dpth,inttemp_snw_fall_depth,0,0.0
2800,snwd_prev,inttemp_snw_fall_depth,0,0.0
2800,snw_fall,inttemp_snow_precip,0,0.0
2800,snw_dpth,inttemp_snow_precip,0,0.0
2800,precip,inttemp_snow_precip,0,0.0
2800,snwd_prev,inttemp_snow_precip,0,0.0
2803,temp,naught,0,0.0
2803,tmin,naught,0,0.0
2803,tmax,naught,0,0.0
2803,precip,naught,0,0.0
2803,snw_fall,naught,0,0.0
2803,snw_dpth,naught,0,0.0
2803,temp,range,0,0.0
2803,tmin,range,2,0.02
2803,tmax,range,0,0.0
2803,precip,range,0,0.0
2803,snw_fall,range,0,0.0
2803,snw_dpth,range,0,0.0
2803,temp,duplicate_years,0,0.0
2803,temp,duplicate_months_within_year,0,0.0
2803,temp,duplicate_months_across_years,0,0.0
2803,tmin,duplicate_years,0,0.0
2803,tmin,duplicate_months_within_year,0,0.0
2803,tmin,duplicate_months_across_years,0,0.0
2803,tmax,duplicate_years,0,0.0
2803,tmax,duplicate_months_within_year,0,0.0
2803,tmax,duplicate_months_across_years,0,0.0
2803,precip,duplicate_years,0,0.0
2803,precip,duplicate_months_within_year,0,0.0
2803,precip,duplicate_months_across_years,0,0.0
2803,snw_fall,duplicate_years,0,0.0
2803,snw_fall,duplicate_months_within_year,0,0.0
2803,snw_fall,duplicate_months_across_years,0,0.0
2803,snw_dpth,duplicate_years,0,0.0
2803,tmin_tmax,tmax_tmin_month_equal,0,0.0
2803,temp,missing,1427,15.92
2803,tmin,missing,4399,49.09
2803,tmax,missing,4399,49.09
2803,precip,missing,4568,50.98
2803,snw_fall,missing,79,2.04
2803,snw_dpth,missing,87,2.24
2803,temp,streak,0,0.0
2803,tmin,streak,0,0.0
2803,tmax,streak,0,0.0
2803,precip,streak,524,5.85
2803,snw_fall,streak,0,0.0
2803,snw_dpth,streak,0,0.0
2803,temp,gap,0,0.0
2803,tmin,gap,0,0.0
2803,tmax,gap,0,0.0
2803,precip,gap,0,0.0
2803,snw_dpth,gap,0,0.0
2803,temp,climatological,1,0.01
2803,tmin,climatological,0,0.0
2803,tmax,climatological,0,0.0
2803,precip,climatological,0,0.0
2803,temp,inttemp_tas_basic,1,0.01
2803,tmax,inttemp_tas_basic,1,0.01
2803,tmin,inttemp_tas_basic,1,0.01
2803,temp,inttemp_tas_spike,0,0.0
2803,tmax,inttemp_tas_spike,0,0.0
2803,tmin,inttemp_tas_spike,0,0.0
2803,temp,inttemp_tas_lag,0,0.0
2803,tmax,inttemp_tas_lag,0,0.0
2803,tmin,inttemp_tas_lag,0,0.0
2803,snw_fall,inttemp_snow_warm,35,0.39
2803,snw_dpth,inttemp_snow_warm,19,0.21
2803,snw_fall,inttemp_snw_fall_depth,4,0.04
2803,snw_dpth,inttemp_snw_fall_depth,4,0.04
2803,snwd_prev,inttemp_snw_fall_depth,4,0.04
2803,snw_fall,inttemp_snow_precip,0,0.0
2803,snw_dpth,inttemp_snow_precip,0,0.0
2803,precip,inttemp_snow_precip,0,0.0
2803,snwd_prev,inttemp_snow_precip,0,0.0
