station_id,variable,flag_type,count,percentage
2659,precip,duplicate_months_within_year,0,0.0
2659,precip,duplicate_months_across_years,0,0.0
2659,snw_fall,duplicate_years,0,0.0
2659,snw_fall,duplicate_months_within_year,0,0.0
2659,snw_fall,duplicate_months_across_years,0,0.0
2659,snw_dpth,duplicate_years,0,0.0
2659,tmin_tmax,tmax_tmin_month_equal,0,0.0
2659,temp,missing,2897,55.58
2659,tmin,missing,3659,70.2
2659,tmax,missing,3640,69.84
2659,precip,missing,4262,81.77
2659,snw_fall,missing,0,
2659,snw_dpth,missing,0,
2659,temp,streak,5,0.1
2659,tmin,streak,7,0.13
2659,tmax,streak,9,0.17
2659,precip,streak,16,0.31
2659,snw_fall,streak,0,0.0
2659,snw_dpth,streak,0,0.0
2659,temp,gap,0,0.0
2659,tmin,gap,1,0.02
2659,tmax,gap,3,0.06
2659,precip,gap,0,0.0
2659,snw_dpth,gap,0,0.0
2659,temp,climatological,2,0.04
2659,tmin,climatological,0,0.0
2659,tmax,climatological,9,0.17
2659,precip,climatological,0,0.0
2659,temp,inttemp_tas_basic,1,0.02
2659,tmax,inttemp_tas_basic,1,0.02
2659,tmin,inttemp_tas_basic,1,0.02
2659,temp,inttemp_tas_spike,4,0.08
2659,tmax,inttemp_tas_spike,4,0.08
2659,tmin,inttemp_tas_spike,4,0.08
2659,temp,inttemp_tas_lag,0,0.0
2659,tmax,inttemp_tas_lag,0,0.0
2659,tmin,inttemp_tas_lag,0,0.0
2659,snw_fall,inttemp_snow_warm,0,0.0
2659,snw_dpth,inttemp_snow_warm,0,0.0
2659,snw_fall,inttemp_snw_fall_depth,0,0.0
2659,snw_dpth,inttemp_snw_fall_depth,0,0.0
2659,snwd_prev,inttemp_snw_fall_depth,0,0.0
2659,snw_fall,inttemp_snow_precip,0,0.0
2659,snw_dpth,inttemp_snow_precip,0,0.0
2659,precip,inttemp_snow_precip,0,0.0
2659,snwd_prev,inttemp_snow_precip,0,0.0
