"Date Time, PST",Day,"Rain, mm","Pressure, mbar","Temp, °C","RH, %","DewPt, °C","Wind Speed, m/s","Gust Speed, m/s","Wind Direction, ø","Solar Radiation, W/m²","Wetness, %","Snow depth, cm","Water Content, m³/m³ 15 cm","WC_cal, m³/m³","Soil Temp, °C","Sfc Temp, °C","Water Content, m³/m³ 5 cm","Water Content, m³/m³ 30 cm","Temp 2, °C","RH 2, %","DewPt 2, °C","Temp 30 cm, °C","RH 30 cm, %","DewPt 30 cm, °C",Comments
2023-11-10 3:00,2023-11-10,0,897.95,-1.104,99.997,-1.111,0,0,206.4,0.6,30.59,NAN,0.0606,0.0648,3.009,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-10 4:00,2023-11-10,0,897.65,-1.029,99.997,-1.036,0,0,206.4,0.6,28.82,NAN,0.0606,0.0648,3.009,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-10 5:00,2023-11-10,0,897.05,-0.981,99.997,-0.988,0,0,206.4,0.6,19.41,NAN,0.0613,0.0657,3.009,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-10 6:00,2023-11-10,0,896.45,-1.19,99.997,-1.197,0,0,206.4,0.6,18.24,NAN,0.0613,0.0657,3.009,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-10 7:00,2023-11-10,0,895.55,-1.201,99.997,-1.208,0,0,206.4,0.6,17.65,NAN,0.0613,0.0657,3.009,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-10 8:00,2023-11-10,0,894.75,-1.056,99.997,-1.063,0,0,206.4,0.6,17.06,NAN,0.0613,0.0657,3.009,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-10 9:00,2023-11-10,0,894.05,-0.901,99.997,-0.908,0,0,206.4,0.6,17.65,NAN,0.0613,0.0657,2.983,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-10 10:00,2023-11-10,0,892.75,-0.799,99.997,-0.806,0,0,206.4,1.9,17.65,NAN,0.0613,0.0657,2.983,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-10 11:00,2023-11-10,0,891.45,-0.498,99.997,-0.504,0,0,206.4,3.1,19.41,NAN,0.0613,0.0657,2.983,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-10 12:00,2023-11-10,0,890.75,-0.311,99.997,-0.317,0,0,206.4,0.6,20.59,NAN,0.062,0.0666,2.983,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-10 13:00,2023-11-10,0,889.55,-0.209,99.997,-0.215,0,0,206.4,1.9,22.35,NAN,0.062,0.0666,2.983,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-10 14:00,2023-11-10,0,888.35,-0.075,99.997,-0.081,0,0,206.4,0.6,22.94,NAN,0.0606,0.0648,2.983,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-10 15:00,2023-11-10,0,887.35,-0.01,99.997,-0.015,0,0,206.4,0.6,25.88,NAN,0.0598,0.0638,2.956,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-10 16:00,2023-11-10,0,886.35,-0.008,99.997,-0.013,0,0,206.4,0.6,27.65,NAN,0.0613,0.0657,2.956,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-10 17:00,2023-11-10,0,885.15,-0.225,99.997,-0.231,0,0,206.4,0.6,27.06,NAN,0.0635,0.0685,2.956,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-10 18:00,2023-11-10,0,883.95,-0.177,99.997,-0.183,0,0,206.4,0.6,27.06,NAN,0.0628,0.0676,2.956,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-10 19:00,2023-11-10,0,883.05,-0.032,99.997,-0.037,0,0,206.4,0.6,27.65,NAN,0.0613,0.0657,2.956,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-10 20:00,2023-11-10,0,882.65,0.035,99.997,0.03,0,0,206.4,0.6,40,NAN,0.0606,0.0648,2.956,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-10 21:00,2023-11-10,0,882.05,0.003,99.997,-0.002,0,0,206.4,0.6,50,NAN,0.0606,0.0648,2.956,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-10 22:00,2023-11-10,0,881.95,0.091,99.997,0.086,0,0,206.4,0.6,82.94,NAN,0.062,0.0666,2.956,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-10 23:00,2023-11-10,0,881.65,0.156,99.997,0.151,0,0.33,185.3,0.6,98.24,NAN,0.0657,0.0713,2.956,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-11 0:00,2023-11-11,0,881.95,0.15,99.997,0.145,0,0,217.6,0.6,99.41,NAN,0.0635,0.0685,2.956,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-11 1:00,2023-11-11,0,882.55,0.094,99.997,0.089,0,0,245.7,0.6,98.82,NAN,0.0642,0.0694,2.93,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-11 2:00,2023-11-11,0,882.75,0.067,99.997,0.062,0,0,244.3,0.6,98.24,NAN,0.0635,0.0685,2.93,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-11 3:00,2023-11-11,0,882.75,0.003,99.997,-0.002,0,0,244.3,0.6,92.94,NAN,0.0628,0.0676,2.93,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-11 4:00,2023-11-11,0,882.85,-0.077,99.997,-0.083,0,0,244.3,0.6,62.94,NAN,0.0635,0.0685,2.93,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-11 5:00,2023-11-11,0,882.95,-0.214,99.997,-0.22,0,0,244.3,0.6,59.41,NAN,0.0628,0.0676,2.93,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-11 6:00,2023-11-11,0,883.15,-0.126,99.997,-0.132,0,0,244.3,0.6,61.18,NAN,0.0628,0.0676,2.93,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-11 7:00,2023-11-11,0,883.75,-0.233,99.997,-0.239,0,0,244.3,0.6,54.12,NAN,0.062,0.0666,2.93,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-11 8:00,2023-11-11,0,884.35,-0.568,99.997,-0.574,0,0,244.3,0.6,47.65,NAN,0.0628,0.0676,2.93,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-11 9:00,2023-11-11,0,885.15,-0.611,99.997,-0.617,0,0,244.3,0.6,47.06,NAN,0.0628,0.0676,2.93,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-11 10:00,2023-11-11,0,886.15,-0.472,99.997,-0.478,0,0,244.3,1.9,56.47,NAN,0.0628,0.0676,2.93,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-11 11:00,2023-11-11,0,887.15,0.049,99.997,0.044,0,0,244.3,3.1,56.47,NAN,0.062,0.0666,2.93,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-11 12:00,2023-11-11,0,888.45,0.089,99.997,0.084,0,0,244.3,3.1,56.47,NAN,0.0628,0.0676,2.93,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-11 13:00,2023-11-11,0,889.85,0.126,99.997,0.121,0,0,244.3,0.6,59.41,NAN,0.0635,0.0685,2.93,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-11 14:00,2023-11-11,0,890.95,0.049,99.997,0.044,0,0,244.3,1.9,57.65,NAN,0.0635,0.0685,2.93,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-11 15:00,2023-11-11,0,892.05,0.04,99.997,0.035,0,0,244.3,1.9,55.88,NAN,0.0635,0.0685,2.93,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-11 16:00,2023-11-11,0,892.75,-0.059,99.997,-0.064,0,0,244.3,0.6,50.59,NAN,0.0635,0.0685,2.93,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-11 17:00,2023-11-11,0,893.45,-0.71,99.989,-0.718,0,0,244.3,0.6,41.76,NAN,0.062,0.0666,2.903,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-11 18:00,2023-11-11,0,894.35,-1.514,99.988,-1.523,0,0,244.3,0.6,38.24,NAN,0.062,0.0666,2.93,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-11 19:00,2023-11-11,0,895.15,-2.069,99.997,-2.078,0,0,244.3,0.6,35.88,NAN,0.0613,0.0657,2.93,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-11 20:00,2023-11-11,0,896.05,-2.187,99.976,-2.199,0,0,244.3,0.6,34.12,NAN,0.0628,0.0676,2.93,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-11 21:00,2023-11-11,0,896.85,-2.466,99.94,-2.483,0,0,244.3,0.6,32.94,NAN,0.0642,0.0694,2.93,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-11 22:00,2023-11-11,0,897.75,-2.772,99.997,-2.782,0,0,244.3,0.6,32.35,NAN,0.0642,0.0694,2.93,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-11 23:00,2023-11-11,0,898.45,-2.946,99.846,-2.976,0,0,244.3,0.6,31.18,NAN,0.0664,0.0722,2.93,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-12 0:00,2023-11-12,0,899.25,-3.126,99.956,-3.142,0,0,244.3,0.6,29.41,NAN,0.0671,0.0730,2.93,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-12 1:00,2023-11-12,0,900.15,-3.061,99.997,-3.071,0,0,244.3,0.6,28.82,NAN,0.0671,0.0730,2.903,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-12 2:00,2023-11-12,0,900.75,-2.927,99.974,-2.94,0,0,244.3,0.6,28.24,NAN,0.0678,0.0739,2.903,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-12 3:00,2023-11-12,0,901.45,-3.346,99.777,-3.386,0,0,244.3,0.6,28.24,NAN,0.0686,0.0749,2.903,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-12 4:00,2023-11-12,0,901.55,-3.576,99.942,-3.594,0,0,244.3,0.6,27.65,NAN,0.0693,0.0758,2.903,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-12 5:00,2023-11-12,0,902.05,-4.153,99.231,-4.267,0,0,244.3,0.6,27.06,NAN,0.07,0.0767,2.903,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-12 6:00,2023-11-12,0,902.35,-4.721,99.48,-4.802,0,0,244.3,0.6,25.88,NAN,0.07,0.0767,2.903,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-12 7:00,2023-11-12,0,902.45,-5.064,99.002,-5.209,0,0,244.3,0.6,25.88,NAN,0.0707,0.0776,2.903,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-12 8:00,2023-11-12,0,902.75,-5.321,99.501,-5.4,0,0,244.3,0.6,25.29,NAN,0.0715,0.0786,2.903,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-12 9:00,2023-11-12,0,902.35,-5.182,99.802,-5.221,0,0,244.3,0.6,25.88,NAN,0.0715,0.0786,2.877,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-12 10:00,2023-11-12,0,902.15,-4.217,99.997,-4.229,0,0,244.3,1.9,26.47,NAN,0.0722,0.0795,2.877,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-12 11:00,2023-11-12,0,901.85,-3.37,99.997,-3.381,0,0,244.3,1.9,26.47,NAN,0.0715,0.0786,2.877,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-12 12:00,2023-11-12,0,902.25,-2.834,99.745,-2.878,0,0,244.3,0.6,26.47,NAN,0.0729,0.0804,2.85,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-12 13:00,2023-11-12,0,901.95,-2.627,99.858,-2.655,0,0,244.3,0.6,28.82,NAN,0.0722,0.0795,2.85,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-12 14:00,2023-11-12,0,901.25,-2.402,99.997,-2.411,0,0,244.3,0.6,29.41,NAN,0.0722,0.0795,2.85,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-12 15:00,2023-11-12,0,900.25,-2.225,99.997,-2.234,0,0,244.3,0.6,29.41,NAN,0.0722,0.0795,2.823,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-12 16:00,2023-11-12,0,899.65,-2.204,99.997,-2.213,0,0,244.3,0.6,29.41,NAN,0.0722,0.0795,2.823,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-12 17:00,2023-11-12,0,899.45,-2.222,99.997,-2.231,0,0,244.3,0.6,29.41,NAN,0.0722,0.0795,2.797,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-12 18:00,2023-11-12,0,899.55,-2.246,99.997,-2.255,0,0,244.3,0.6,29.41,NAN,0.0722,0.0795,2.797,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-12 19:00,2023-11-12,0,899.45,-2.238,99.997,-2.247,0,0,244.3,0.6,29.41,NAN,0.0715,0.0786,2.797,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-12 20:00,2023-11-12,0,899.85,-2.23,99.997,-2.239,0,0,244.3,0.6,29.41,NAN,0.0722,0.0795,2.77,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-12 21:00,2023-11-12,0,899.95,-2.201,99.997,-2.21,0,0,244.3,0.6,29.41,NAN,0.0722,0.0795,2.77,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-12 22:00,2023-11-12,0,899.95,-2.169,99.997,-2.178,0,0,244.3,0.6,29.41,NAN,0.0722,0.0795,2.744,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-12 23:00,2023-11-12,0,900.15,-2.142,99.997,-2.151,0,0,244.3,0.6,29.41,NAN,0.0722,0.0795,2.744,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-13 0:00,2023-11-13,0,900.15,-2.069,99.997,-2.078,0,0,244.3,0.6,29.41,NAN,0.0722,0.0795,2.744,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-13 1:00,2023-11-13,0,900.15,-2.016,99.997,-2.025,0,0,244.3,0.6,29.41,NAN,0.0722,0.0795,2.717,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-13 2:00,2023-11-13,0,900.25,-2.016,99.997,-2.025,0,0,244.3,0.6,29.41,NAN,0.0722,0.0795,2.717,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-13 3:00,2023-11-13,0,900.25,-2.056,99.997,-2.065,0,0,244.3,0.6,29.41,NAN,0.0722,0.0795,2.717,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-13 4:00,2023-11-13,0,900.35,-2.067,99.997,-2.076,0,0,244.3,0.6,28.82,NAN,0.0722,0.0795,2.717,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-13 5:00,2023-11-13,0,900.45,-2.222,99.997,-2.231,0,0,244.3,0.6,28.82,NAN,0.0729,0.0804,2.69,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-13 6:00,2023-11-13,0,900.65,-2.34,99.997,-2.349,0,0,244.3,0.6,28.82,NAN,0.0729,0.0804,2.69,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-13 7:00,2023-11-13,0,901.05,-2.338,99.997,-2.347,0,0,244.3,0.6,28.82,NAN,0.0729,0.0804,2.69,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-13 8:00,2023-11-13,0,901.55,-2.354,99.997,-2.363,0,0,244.3,0.6,28.82,NAN,0.0729,0.0804,2.69,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-13 9:00,2023-11-13,0,902.25,-2.439,99.997,-2.448,0,0,244.3,0.6,28.82,NAN,0.0729,0.0804,2.69,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-13 10:00,2023-11-13,0,902.85,-2.402,99.997,-2.411,0,0,244.3,0.6,28.82,NAN,0.0729,0.0804,2.69,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-13 11:00,2023-11-13,0,903.15,-2.313,99.997,-2.322,0,0,244.3,1.9,28.82,NAN,0.0729,0.0804,2.664,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-13 12:00,2023-11-13,0,903.35,-2.053,99.997,-2.062,0,0,244.3,1.9,29.41,NAN,0.0729,0.0804,2.664,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-13 13:00,2023-11-13,0,903.35,-1.305,99.997,-1.312,0,0,244.3,1.9,30.59,NAN,0.0729,0.0804,2.664,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-13 14:00,2023-11-13,0,903.25,-1.048,99.997,-1.055,0,0,244.3,0.6,30.59,NAN,0.0729,0.0804,2.664,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-13 15:00,2023-11-13,0,903.15,-1.155,99.997,-1.162,0,0,244.3,0.6,30.59,NAN,0.0729,0.0804,2.637,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-13 16:00,2023-11-13,0,903.05,-0.976,99.997,-0.983,0,0,244.3,0.6,30.59,NAN,0.0729,0.0804,2.637,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-13 17:00,2023-11-13,0,902.95,-1.163,99.997,-1.17,0,0,244.3,0.6,30,NAN,0.0729,0.0804,2.637,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-13 18:00,2023-11-13,0,902.75,-1.63,99.997,-1.638,0,0,244.3,0.6,29.41,NAN,0.0736,0.0812,2.637,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-13 19:00,2023-11-13,0,903.05,-1.968,99.997,-1.977,0,0,244.3,0.6,29.41,NAN,0.0736,0.0812,2.637,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-13 20:00,2023-11-13,0,903.25,-2.099,99.997,-2.108,0,0,244.3,0.6,29.41,NAN,0.0736,0.0812,2.637,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-13 21:00,2023-11-13,0,903.45,-2.11,99.997,-2.119,0,0,244.3,0.6,28.82,NAN,0.0736,0.0812,2.637,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-13 22:00,2023-11-13,0,902.95,-2.533,99.997,-2.542,0,0,244.3,0.6,28.24,NAN,0.0744,0.0822,2.637,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-13 23:00,2023-11-13,0,902.95,-2.643,99.997,-2.653,0,0,244.3,0.6,28.82,NAN,0.0744,0.0822,2.637,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-14 0:00,2023-11-14,0,902.95,-2.549,99.997,-2.558,0,0,244.3,0.6,28.82,NAN,0.0744,0.0822,2.61,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-14 1:00,2023-11-14,0,902.75,-2.372,99.997,-2.381,0,0,244.3,0.6,28.82,NAN,0.0744,0.0822,2.61,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-14 2:00,2023-11-14,0,902.25,-2.41,99.997,-2.419,0,0,244.3,0.6,28.82,NAN,0.0744,0.0822,2.61,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-14 3:00,2023-11-14,0,901.55,-2.383,99.997,-2.392,0,0,245.7,0.6,28.24,NAN,0.0751,0.0831,2.61,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-14 4:00,2023-11-14,0,900.75,-2.587,99.971,-2.6,0,0,244.3,0.6,28.24,NAN,0.0751,0.0831,2.61,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-14 5:00,2023-11-14,0,899.85,-2.643,99.997,-2.653,0,0,49.1,0.6,28.24,NAN,0.0751,0.0831,2.61,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-14 6:00,2023-11-14,0,898.75,-2.777,99.968,-2.791,0,0,53.3,0.6,28.24,NAN,0.0751,0.0831,2.61,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-14 7:00,2023-11-14,0,897.65,-2.761,99.997,-2.771,0,0,2.8,0.6,28.24,NAN,0.0751,0.0831,2.61,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-14 8:00,2023-11-14,0,896.65,-2.63,99.997,-2.64,0,0,2.8,0.6,28.24,NAN,0.0751,0.0831,2.584,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-14 9:00,2023-11-14,0,896.45,-2.431,99.997,-2.44,0,0,2.8,0.6,28.82,NAN,0.0751,0.0831,2.584,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-14 10:00,2023-11-14,0,896.45,-2.214,99.997,-2.223,0,0,2.8,0.6,28.82,NAN,0.0744,0.0822,2.584,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-14 11:00,2023-11-14,0,896.65,-2.04,99.997,-2.049,0,0,2.8,0.6,28.82,NAN,0.0744,0.0822,2.584,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-14 12:00,2023-11-14,0,897.05,-1.67,99.997,-1.678,0,0,2.8,1.9,30,NAN,0.0744,0.0822,2.584,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-14 13:00,2023-11-14,0,897.15,-1.134,99.802,-1.168,0,0,2.8,1.9,30,NAN,0.0744,0.0822,2.557,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-14 14:00,2023-11-14,0,897.45,-1.249,99.869,-1.274,0,0,2.8,0.6,29.41,NAN,0.0751,0.0831,2.557,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-14 15:00,2023-11-14,0,897.75,-1.453,99.887,-1.476,0,0,2.8,0.6,30,NAN,0.0751,0.0831,2.557,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-14 16:00,2023-11-14,0,898.05,-1.528,99.937,-1.544,0,0,2.8,0.6,28.82,NAN,0.0751,0.0831,2.557,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-14 17:00,2023-11-14,0,898.35,-2.171,99.883,-2.195,0,0,346.8,0.6,28.24,NAN,0.0751,0.0831,2.557,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-14 18:00,2023-11-14,0,898.85,-2.536,99.893,-2.559,0,0,335.5,0.6,28.24,NAN,0.0751,0.0831,2.557,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-14 19:00,2023-11-14,0,899.45,-2.82,99.643,-2.878,0,0,335.5,0.6,28.24,NAN,0.0758,0.0840,2.557,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-14 20:00,2023-11-14,0,899.55,-3.182,99.686,-3.234,0,0,335.5,0.6,28.24,NAN,0.0758,0.0840,2.557,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-14 21:00,2023-11-14,0,899.75,-3.63,99.419,-3.719,0,0,335.5,0.6,28.24,NAN,0.0758,0.0840,2.53,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-14 22:00,2023-11-14,0,899.85,-3.799,99.962,-3.815,0,0,335.5,0.6,28.24,NAN,0.0766,0.0850,2.53,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-14 23:00,2023-11-14,0,900.05,-3.576,99.997,-3.587,0,0,335.5,0.6,28.24,NAN,0.0766,0.0850,2.53,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-15 0:00,2023-11-15,0,900.35,-3.517,99.997,-3.528,0,0,335.5,0.6,28.24,NAN,0.0766,0.0850,2.53,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-15 1:00,2023-11-15,0,900.65,-3.742,99.992,-3.754,0,0,335.5,0.6,27.65,NAN,0.0766,0.0850,2.53,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-15 2:00,2023-11-15,0,900.65,-3.882,99.997,-3.894,0,0,335.5,0.6,28.24,NAN,0.0773,0.0859,2.53,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-15 3:00,2023-11-15,0,900.95,-3.799,99.997,-3.81,0,0,335.5,0.6,28.24,NAN,0.0773,0.0859,2.53,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-15 4:00,2023-11-15,0,901.35,-3.729,99.997,-3.74,0,0,335.5,0.6,28.24,NAN,0.0773,0.0859,2.53,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-15 5:00,2023-11-15,0,901.75,-3.606,99.997,-3.617,0,0,335.5,0.6,28.24,NAN,0.0773,0.0859,2.53,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-15 6:00,2023-11-15,0,902.45,-3.528,99.997,-3.539,0,0,335.5,0.6,28.24,NAN,0.0773,0.0859,2.503,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-15 7:00,2023-11-15,0,903.15,-3.699,99.983,-3.712,0,0,335.5,0.6,27.65,NAN,0.078,0.0868,2.503,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2023-11-15 8:00,2023-11-15,0,903.75,-4.005,99.985,-4.018,0,0,335.5,0.6,27.65,NAN,0.078,0.0868,2.503,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
